Copper T,Copper C,Brass T,Brass C,Ti T,Ti C,PB T,PB C,S T,S C,Al T,Al C
124.546158,4597699.012,94.165985,7819913.878,184.45372,757095.7262,157.373367,38073126.17,130.451477,502235.089,113.995735,10150187.7
124.66433,4596550.592,94.339806,7818399.858,184.727722,755945.6866,157.528122,38039283.39,130.632431,501739.382,114.103554,10145011.67
124.786156,4596550.592,94.516098,7822943.678,185.019638,754853.6543,157.675064,38039283.39,130.838715,500386.9028,114.209831,10145011.67
124.869415,4595402.746,94.644325,7803291.839,185.30191,753846.3297,157.809814,38005500.73,131.042252,500773.665,114.319748,10142425.64
124.958443,4594255.472,94.761147,7813861.313,185.572098,752557.0771,157.958359,38039283.39,131.215836,500106.6843,114.450539,10139840.92
125.043839,4593108.772,94.842239,7824459.458,185.839996,751853.2468,158.104706,38005500.73,131.391953,499320.7214,114.575554,10137257.52
125.156593,4591389.794,94.936241,7818399.858,186.108582,751204.7247,158.240097,38039283.39,131.554123,498702.7595,114.682198,10134675.44
125.266609,4590244.524,95.053703,7783738.486,186.378418,748554.7591,158.385834,37971778.01,131.697174,497921.1998,114.811172,10132094.67
125.350182,4590244.524,95.171486,7810838.543,186.650162,748849.7666,158.528763,37971778.01,131.844879,497201.9312,114.93232,10126937.08
125.449265,4587955.696,95.280632,7809328.034,186.929611,747925.2938,158.671692,37971778.01,132.037094,496402.6912,115.033813,10126937.08
125.539253,4587383.845,95.386696,7810838.543,187.185379,747069.8499,158.823074,37938115.09,132.228729,495264.3065,115.13958,10124360.25
125.669952,4586240.572,95.495537,7810838.543,187.450104,746229.6814,158.954453,37904511.8,132.407379,495130.7221,115.257408,10119210.52
125.785179,4584526.73,95.625351,7806308.77,187.728561,744807.0506,159.094879,37904511.8,132.557907,493695.5391,115.376762,10116637.62
125.918327,4581673.172,95.783257,7803291.839,188.012146,744024.927,159.220642,37870967.98,132.679077,492944.2905,115.520302,10114066.03
126.041176,4579392.882,95.942055,7810838.543,188.303711,743389.8338,159.3461,37870967.98,132.821594,491799.7342,115.642693,10111495.75
126.142738,4577684.153,96.071617,7801784.247,188.586975,742241.4865,159.496567,37870967.98,132.950241,490565.7809,115.747574,10108926.77
126.244911,4576545.709,96.178001,7801784.247,188.848495,741241.232,159.647369,37804058.14,133.117508,489751.419,115.844307,10106359.1
126.344955,4575407.831,96.294914,7807818.11,189.110977,740427.2295,159.802536,37837483.48,133.306152,489171.3854,115.950706,10101227.67
126.431015,4573702.074,96.405655,7804800.013,189.399658,739444.9352,159.963043,37770691.81,133.469772,488404.9537,116.059837,10101227.67
126.535049,4570861.971,96.498802,7798770.812,189.684174,738582.6697,160.121063,37804058.14,133.646378,487166.4073,116.172272,10098663.9
126.66217,4569726.917,96.642876,7800277.239,189.957504,737709.394,160.29097,37704135.52,133.823288,487245.4286,116.296829,10093540.28
126.780502,4569159.601,96.81749,7797264.967,190.219666,736708.3256,160.459946,37770691.81,133.999023,485398.7446,116.418991,10090980.41
126.890633,4568025.393,97.009712,7800277.239,190.493622,735981.9807,160.618607,37737384.32,134.191772,484928.5833,116.543571,10088421.85
126.994049,4566891.747,97.201004,7792750.92,190.774628,735269.999,160.77478,37770691.81,134.371231,485941.273,116.678123,10085864.58
127.095985,4565192.333,97.375999,7794255.021,191.043152,734314.2306,160.915314,37870967.98,134.525024,483155.8984,116.789749,10083308.61
127.203392,4563494.184,97.505287,7789744.457,191.321274,733180.8707,161.067108,37770691.81,134.698624,480081.1998,116.885307,10080753.93
127.309578,4562362.785,97.596962,7792750.92,191.599365,732384.4655,161.238953,37637813.39,134.872879,479906.8834,116.976662,10078200.55
127.439217,4560101.671,97.710228,7792750.92,191.885117,731321.0147,161.385147,37737384.32,135.044373,477776.5546,117.081612,10075648.46
127.567314,4557842.798,97.873802,7818399.858,192.165802,730515.8766,161.532867,37670945.26,135.240021,477866.3804,117.208038,10073097.66
127.711884,4555586.16,97.997597,7789744.457,192.457962,730337.1977,161.685638,37704135.52,135.427017,476453.8181,117.319366,10067999.94
127.818108,4553895.148,98.081551,7762790.324,192.736984,729610.6208,161.852188,37637813.39,135.602859,475939.1113,117.427071,10067999.94
127.893272,4551642.418,98.173851,7783738.486,192.992065,728593.2988,162.003082,37637813.39,135.758011,474442.5119,117.522675,10062907.38
128.022644,4550516.888,98.278809,7786740.313,193.260559,728187.164,162.174042,37637813.39,135.876297,474524.2735,117.643394,10060363.03
128.12616,4549391.915,98.458809,7788242.095,193.529678,727540.8215,162.347488,37604739.74,136.033615,473341.4806,117.771698,10057819.96
128.226624,4547705.497,98.591255,7780738.972,193.800369,726832.4325,162.499023,37571724.16,136.206787,473070.4073,117.880646,10055278.18
128.329224,4545458.885,98.71817,7780738.972,194.0634,725835.4404,162.646194,37571724.16,136.391388,471665.816,117.995026,10055278.18
128.413864,4544897.578,98.791344,7774746.874,194.349152,725331.6767,162.78743,37538766.51,136.574463,471867.8863,118.100349,10050198.48
128.519836,4542093.125,98.852806,7782238.44,194.61821,724338.7947,162.940582,37505866.62,136.748291,470443.6229,118.214165,10047660.55
128.640106,4539852.053,98.992081,7777741.769,194.88858,723624.0981,163.110931,37505866.62,136.934479,469627.8904,118.337959,10045123.9
128.721405,4537613.191,99.199615,7771754.285,195.16629,722660.8672,163.264084,37440239.56,137.090988,467865.7218,118.468735,10045123.9
128.76738,4537053.82,99.398216,7774746.874,195.421921,721924.5406,163.414108,37505866.62,137.265747,467309.9047,118.591949,10040054.45
128.87674,4535376.536,99.52269,7770258.854,195.691345,721251.9285,163.572586,37440239.56,137.461304,464995.0568,118.705185,10037521.64
128.99855,4533700.492,99.548645,7768763.999,195.950165,720431.5471,163.710693,37473024.36,137.613205,463716.0202,118.829605,10034990.11
129.108185,4532583.817,99.561623,7771754.285,196.222702,719935.254,163.86763,37407512.08,137.778427,462004.3168,118.952255,10032459.85
129.223343,4530352.116,99.652435,7765776.012,196.479294,719860.869,164.023956,37440239.56,137.951385,461037.376,119.057327,10029930.87
129.349152,4528679.782,99.838402,7765776.012,196.767197,718475.1649,164.170853,37407512.08,138.115723,458637.6395,119.155754,10024876.74
129.445114,4527565.579,100.040771,7762790.324,197.056656,717969.2313,164.332504,37407512.08,138.31694,456862.0634,119.253273,10024876.74
129.526779,4524782.467,100.226173,7765776.012,197.327591,719786.4993,164.4832,37374841.76,138.503922,454474.2279,119.361099,10022351.58
129.616333,4522558.441,100.351624,7764282.881,197.604584,716357.4762,164.617279,37440239.56,138.67543,453115.5978,119.463776,10017305.08
129.725418,4520891.855,100.476151,7758316.093,197.879028,715903.5574,164.762344,37374841.76,138.841965,450778.9626,119.571007,10017305.08
129.817154,4520336.599,100.617706,7764282.881,198.159515,715058.595,164.900528,37374841.76,139.000488,448667.256,119.678841,10014783.73
129.914642,4518671.65,100.777496,7792750.92,198.435196,714435.3384,165.058731,37342228.46,139.191269,447094.9021,119.791237,10009744.85
130.062775,4515899.459,100.902679,7758316.093,198.707672,713849.7357,165.216049,37374841.76,139.370575,446520.9289,119.908195,10007227.31
130.185287,4515899.459,101.014893,7734540.369,198.990036,712960.9694,165.358002,37309672.03,139.548035,445785.9844,120.015152,10004711.03
130.317535,4514791.535,101.139755,7755336.137,199.252594,712159.3302,165.507462,37277172.32,139.732346,445107.4121,120.129379,10004711.03
130.447693,4513130.667,101.276413,7758316.093,199.50618,711577.4511,165.649429,37277172.32,139.939636,443625.3741,120.289383,10002196.02
130.55043,4511471.021,101.413071,7752358.469,199.758835,710851.4381,165.801407,37277172.32,140.113449,443399.1591,120.429382,9999682.275
130.686111,4510365.268,101.526848,7755336.137,200.043411,710138.9685,165.950256,37277172.32,140.283524,441786.6477,120.554253,9997169.792
130.791885,4508707.655,101.618065,7753847.017,200.313278,709524.2548,166.094757,37212342.45,140.458572,440414.6394,120.683678,9994658.571
130.893738,4506499.399,101.740807,7749383.087,200.575439,708442.0581,166.240173,37212342.45,140.604507,438619.8444,120.806465,9992148.612
131.015076,4505396.082,101.877808,7750870.492,200.862213,708058.0721,166.394379,37180012.01,140.773392,436504.9108,120.926201,9989639.913
131.123627,4504844.625,101.997185,7731578.645,201.15184,707267.4143,166.537613,37180012.01,140.94165,436320.464,121.035934,9987132.473
131.245926,4504293.304,102.106956,7746409.988,201.453262,706729.341,166.706253,37180012.01,141.129807,433851.2984,121.180573,9984626.292
131.334976,4503191.067,102.239952,7750870.492,201.72467,705715.211,166.884933,37180012.01,141.302811,432692.3164,121.236969,9982121.368
131.417938,4502089.369,102.406372,7741954.614,201.995712,704989.2155,167.053268,37115519.36,141.474213,429777.0474,121.233315,9972114.229
131.502716,4501538.722,102.574043,7743439.169,202.257874,704063.0667,167.192749,37147737.69,141.685425,429575.9011,121.429207,9979617.701
131.609772,4499337.48,102.720047,7743439.169,202.528244,703446.9848,167.342911,37083356.86,141.894165,426884.2533,121.599052,9979617.701
131.727524,4497687.962,102.886505,7740470.628,202.813339,702654.7749,167.544205,37147737.69,142.089844,426564.6219,121.716103,9967118.18
131.842209,4496588.954,103.0737,7740470.628,203.099335,701722.9658,167.691223,37051250.06,142.254211,424564.0811,121.635735,9964622.032
131.961197,4494941.45,103.295883,7736022.081,203.365891,701299.1632,167.837982,37115519.36,142.440002,424476.8154,121.724586,9962127.134
132.07988,4493295.152,103.540688,7737504.362,203.641327,700887.6234,167.976242,37051250.06,142.605621,422193.4573,121.804054,9962127.134
132.178421,4491650.06,103.789536,7737504.362,203.909744,700500.0423,168.14682,37083356.86,142.784607,421676.2218,121.870178,9959633.485
132.263565,4491101.963,103.950203,7728619.189,204.177841,700324.0107,168.31488,37019198.81,142.972641,420281.7189,122.000328,9959633.485
132.321228,4488910.915,104.00499,7734540.369,204.434753,699562.2284,168.471359,37083356.86,143.146378,420468.903,122.095886,9954649.931
132.433197,4486175.108,104.042755,7758316.093,204.721649,698872.198,168.633469,37019198.81,143.342834,418700.0106,122.195686,9932285.515
132.522934,4485628.347,104.167534,7730098.634,205.002457,698288.4911,168.804382,37051250.06,143.524063,418392.5133,122.303688,9949671.361
132.615723,4483442.635,104.365685,7721230.452,205.278488,697787.2825,168.969009,36987202.96,143.705627,417103.8354,122.454803,9944697.769
132.725891,4482350.577,104.513695,7725661.998,205.547165,697566.0474,169.138062,36987202.96,143.892807,416704.0638,122.644142,9942212.837
132.835464,4479622.759,104.596992,7728619.189,205.806549,696264.7699,169.292023,36955262.37,144.090881,415295.2182,122.740959,9939729.146
132.938934,4477442.894,104.739143,7725661.998,206.078339,696102.4515,169.470474,36955262.37,144.253815,414399.3772,122.878731,9934765.486
133.019531,4476353.757,104.877274,7719754.4,206.331635,695731.7221,169.6138,36923376.89,144.396896,413610.9145,122.999237,9914960.322
133.141327,4475265.15,104.982574,7727140.311,206.613953,695107.0108,169.7556,36923376.89,144.581635,413683.4106,123.151009,9838955.433
133.211533,4473633.231,105.105232,7722707.069,206.900406,694275.8054,169.926849,36891546.4,144.780075,412531.6646,123.255135,9860901.059
133.2845,4470916.009,105.217384,7721230.452,207.175339,693987.6572,170.116928,36859770.73,144.955215,412521.364,123.361397,9860901.059
133.418228,4469830.045,105.358932,7712382.595,207.451218,692206.4632,170.287277,36859770.73,145.132523,412089.2052,123.485252,9907553.728
133.525391,4467117.44,105.502373,7721230.452,207.731583,692665.2503,170.435944,36828049.76,145.321075,411734.8943,123.635849,9873135.428
133.67807,4466033.32,105.670006,7715329.626,208.004868,692160.618,170.574936,36859770.73,145.514297,410064.0209,123.753723,9851135.373
133.795349,4462784.114,105.773186,7715329.626,208.288971,691233.5558,170.728943,36764771.32,145.67923,409845.3119,123.881866,9863345.506
133.908936,4461702.096,105.863647,7710909.923,208.569611,690559.85,170.884232,36796383.34,145.850693,408775.4845,124.01944,9853574.981
134.016159,4460620.602,105.979561,7718278.912,208.830399,690240.5845,171.03891,36764771.32,146.040863,408043.5271,124.131813,9853574.981
134.135895,4457379.265,106.129852,7712382.595,209.091858,689511.9422,171.211136,36764771.32,146.2276,406367.4333,124.23175,9856015.797
134.224487,4454681.747,106.323883,7709437.813,209.361237,689125.4764,171.389374,36733213.58,146.408142,405958.0404,124.335007,9848696.974
134.350922,4453603.653,106.48661,7710909.923,209.6306,688489.8879,171.537109,36733213.58,146.674011,405519.6085,124.451973,9848696.974
134.486282,4451449.031,106.598221,7705024.855,209.900574,687810.1999,171.682068,36733213.58,146.870163,405206.3123,124.568314,9846259.78
134.587692,4449296.493,106.747322,7703554.991,210.177582,687617.8656,171.809479,36764771.32,147.032379,404175.3665,124.693184,9843823.793
134.701355,4447683.455,106.989777,7700616.946,210.437317,687075.3841,171.96637,36670260.34,147.250656,404333.632,124.78981,9843823.793
134.812576,4446071.586,107.243729,7705024.855,210.67984,686601.4145,172.126068,36733213.58,147.450897,403987.5871,124.892799,9841389.011
134.931747,4443924.244,107.409973,7727140.311,210.944061,686094.315,172.282974,36670260.34,147.625,403844.3992,125.018318,9838955.433
135.040237,4440707.118,107.547661,7700616.946,211.213318,685464.303,172.448959,36701709.96,147.802536,402570.0696,125.132584,9836523.059
135.160034,4439100.3,107.667381,7669902.235,211.488937,684913.9909,172.628784,36638864.57,147.983826,402442.5886,125.230423,9834091.887
135.271576,4438029.735,107.803253,7699148.764,211.779831,684768.138,172.81424,36670260.34,148.176025,401537.8386,125.343796,9831661.916
135.383133,4436959.685,107.93602,7694747.573,212.037231,684017.4186,172.978668,36607522.51,148.40097,400462.3473,125.444405,9831661.916
135.490128,4435890.152,108.084923,7697681.141,212.290802,683816.0132,173.120544,36638864.57,148.594437,398568.7941,125.551407,9826805.575
135.588852,4433752.631,108.221771,7696214.078,212.553955,683112.0275,173.273987,36576234.03,148.759918,397117.3802,125.66478,9824379.203
135.716339,4433218.573,108.360458,7693281.628,212.822479,682587.7751,173.443176,36607522.51,148.939728,396321.9356,125.800385,9821954.029
135.855118,4431083.625,108.455406,7690351.412,213.093185,682131.1052,173.612656,36576234.03,149.162872,395965.736,125.927757,9819530.053
135.964859,4427885.057,108.550987,7694747.573,213.376953,681308.4167,173.779953,36544998.99,149.354523,394250.7396,126.028419,9817107.272
135.966095,4425223.108,108.694359,7691816.241,213.651779,680775.8411,173.928085,36544998.99,149.52536,393597.96,126.125404,9814685.686
136.034576,4424159.225,108.897018,7691816.241,213.932953,680365.882,174.068695,36482688.68,149.72142,392886.5989,126.240036,9812265.295
136.230896,4421501.753,109.101898,7688887.141,214.19725,679492.2144,174.235382,36513817.25,149.940277,392779.1826,126.357132,9809846.098
136.38623,4419908.801,109.27047,7690351.412,214.470734,679094.8312,174.415283,36420590.48,150.141998,391295.3998,126.481819,9809846.098
136.480118,4418847.471,109.416992,7684497.672,214.740067,678411.5374,174.611786,36482688.68,150.305054,390541.5478,126.589798,9807428.093
136.602768,4417256.432,109.525993,7688887.141,215.018951,677850.503,174.786301,36420590.48,150.497467,389570.0056,126.709312,9805011.28
136.6875,4415666.537,109.630318,7684497.672,215.305756,677487.975,174.978745,36451613.13,150.702988,388479.9278,126.82946,9802595.657
136.798828,4413548.458,109.755463,7684497.672,215.56514,676731.2135,175.143524,36389620.59,150.886963,386951.339,126.950264,9797767.982
136.911697,4411961.231,109.921272,7678652.836,215.813705,676052.6655,175.295166,36451613.13,151.071915,387032.9227,127.064629,9797767.982
137.002853,4411432.409,110.045822,7684497.672,216.091858,675713.9016,175.467834,36389620.59,151.269669,385493.1895,127.188774,9792945.059
137.115448,4411432.409,110.193047,7681574.142,216.356293,674971.9943,175.625122,36389620.59,151.440002,384909.4151,127.298325,9792945.059
137.218521,4409846.704,110.335609,7678652.836,216.637558,674438.3938,175.786179,36358703.33,151.661499,383595.6853,127.408775,9790535.377
137.321945,4408790.2,110.523552,7674275.041,216.915634,673873.0458,175.953506,36389620.59,151.899551,382942.1776,127.537804,9788126.881
